37.0,0.5,1.0,14,1.5,1.0,14
26.162277660168378,2.5,1.0,14,3.5,1.0,14
8.0,2.5,17.5,14,3.5,14.5,14
56.0,4.5,1.0,14,6.5,19.0,14
12.0,7.5,7.0,14,7.5,19.0,14
11.0,8.5,7.0,14,11.5,7.0,14
35.236067977499786,8.5,11.5,14,11.5,10.5,14
22.82842712474619,7.5,1.0,14,13.5,3.0,14
25.0,12.5,7.0,14,13.5,7.0,14
18.0,14.5,1.0,14,14.5,19.0,14
42.41421356237309,15.5,1.0,14,17.5,14.0,14
7.802775637731995,15.5,17.5,14,17.5,19.0,14
37.0,18.5,1.0,14,19.5,1.0,14
